timestamp,system_id,srcaddr,dstaddr,nexthop,dPkts,dOctets,first,last,srcport,dstport,tcp_flags,protocol,tos,src_as,dst_as,src_mask,dst_mask,input,output
98206,f86f1f80e26c4808830bb0aeb720b126,168430160,1542339519,167779842,3340,4008098,98187,98187,443,52923,0,6,0,65000,52106,24,24,100,14
98212,f86f1f80e26c4808830bb0aeb720b126,168430113,3495372138,167772162,55,66411,98195,98195,22,60044,0,6,0,65000,18635,24,24,100,14
98218,f86f1f80e26c4808830bb0aeb720b126,168430099,3278782298,167774722,6307,7568479,98201,98201,22,56645,0,6,0,65000,49891,24,24,100,14
98222,f86f1f80e26c4808830bb0aeb720b126,213185010,168430094,167837954,4051,4861268,-95704,98222,58955,443,0,6,0,26244,65000,24,24,14,100
98225,f86f1f80e26c4808830bb0aeb720b126,168430091,3582863834,167774722,2689,3227955,98210,98210,80,58604,0,6,0,65000,12389,24,24,100,14
98232,f86f1f80e26c4808830bb0aeb720b126,168430107,772985887,167779842,2463,2956719,98214,98214,443,56122,0,6,0,65000,34235,24,24,100,14
98237,f86f1f80e26c4808830bb0aeb720b126,3644968087,168430180,167837954,2281,2738369,-70026,98237,59430,80,0,6,0,15958,65000,24,24,14,100
98241,f86f1f80e26c4808830bb0aeb720b126,168430127,3232737178,167777282,6706,8048289,98226,98226,22,54701,0,6,0,65000,32701,24,24,100,14
99002,f86f1f80e26c4808830bb0aeb720b126,1613432088,168430136,167837954,33,40354,-61001,99002,50794,22,0,6,0,11215,65000,24,24,14,100
99005,f86f1f80e26c4808830bb0aeb720b126,3049200409,168430153,167837954,50,60908,-73769,99005,61142,22,0,6,0,52425,65000,24,24,14,100
99012,f86f1f80e26c4808830bb0aeb720b126,1049892841,168430102,167837954,15,19150,-96967,99012,59824,22,0,6,0,39376,65000,24,24,14,100
99017,f86f1f80e26c4808830bb0aeb720b126,168430150,137157495,167779842,41,49286,98997,98997,22,54214,0,6,0,65000,26375,24,24,100,14
99024,f86f1f80e26c4808830bb0aeb720b126,168430172,2737598881,167772162,1744,2093730,99005,99005,443,55263,0,6,0,65000,58791,24,24,100,14
99025,f86f1f80e26c4808830bb0aeb720b126,168430154,1507322897,167782402,5677,6813471,99010,99010,443,62596,0,6,0,65000,29580,24,24,100,14
99033,f86f1f80e26c4808830bb0aeb720b126,168430129,1252990277,167782402,1164,1397696,99018,99018,22,57821,0,6,0,65000,2386,24,24,100,14
99036,f86f1f80e26c4808830bb0aeb720b126,2960577070,168430143,167837954,45,54124,-49346,99036,64542,22,0,6,0,60042,65000,24,24,14,100
99042,f86f1f80e26c4808830bb0aeb720b126,168430154,3221606420,167777282,6127,7352790,99023,99023,443,58115,0,6,0,65000,10961,24,24,100,14
99045,f86f1f80e26c4808830bb0aeb720b126,168430121,3539294498,167782402,4677,5613492,99027,99027,22,59271,0,6,0,65000,18403,24,24,100,14
99052,f86f1f80e26c4808830bb0aeb720b126,168430170,1541306396,167779842,78,94093,99033,99033,80,50273,0,6,0,65000,47626,24,24,100,14
99055,f86f1f80e26c4808830bb0aeb720b126,168430106,2960937114,167777282,121,145752,99035,99035,22,51489,0,6,0,65000,21299,24,24,100,14
99063,f86f1f80e26c4808830bb0aeb720b126,168430176,696718782,167777282,4594,5513166,99044,99044,80,50769,0,6,0,65000,20011,24,24,100,14
99067,f86f1f80e26c4808830bb0aeb720b126,2959768275,168430141,167837954,3290,3949060,-85512,99067,57423,22,0,6,0,31042,65000,24,24,14,100
99072,f86f1f80e26c4808830bb0aeb720b126,168430093,1542377560,167777282,7580,9096448,99054,99054,22,57428,0,6,0,65000,58102,24,24,100,14
99076,f86f1f80e26c4808830bb0aeb720b126,1753286853,168430163,167837954,55,66301,-41548,99076,50098,22,0,6,0,64270,65000,24,24,14,100
99080,f86f1f80e26c4808830bb0aeb720b126,168430180,3489497417,167779842,5682,6818954,99064,99064,443,52672,0,6,0,65000,12132,24,24,100,14
99087,f86f1f80e26c4808830bb0aeb720b126,168430139,1542377480,167777282,7276,8731332,99071,99071,80,57441,0,6,0,65000,58102,24,24,100,14
99090,f86f1f80e26c4808830bb0aeb720b126,1539804534,168430122,167837954,36,43504,-66297,99090,53090,80,0,6,0,44501,65000,24,24,14,100
99096,f86f1f80e26c4808830bb0aeb720b126,3411826332,168430175,167837954,60,72306,-91064,99096,60858,443,0,6,0,10024,65000,24,24,14,100
99101,f86f1f80e26c4808830bb0aeb720b126,2571438228,168430163,167837954,49,59810,-79561,99101,57853,443,0,6,0,13806,65000,24,24,14,100
99106,f86f1f80e26c4808830bb0aeb720b126,3248509904,168430119,167837954,2558,3070351,-72826,99106,58200,80,0,6,0,6079,65000,24,24,14,100
99108,f86f1f80e26c4808830bb0aeb720b126,3416024653,168430109,167837954,83,99823,-81061,99108,60268,80,0,6,0,7616,65000,24,24,14,100
99112,f86f1f80e26c4808830bb0aeb720b126,2685706055,168430144,167837954,36,44241,-68763,99112,51436,443,0,6,0,50340,65000,24,24,14,100
99120,f86f1f80e26c4808830bb0aeb720b126,168430115,1077239505,167782402,74,89985,99102,99102,443,55702,0,6,0,65000,2711,24,24,100,14
99125,f86f1f80e26c4808830bb0aeb720b126,2028114264,168430096,167837954,77,92674,-80064,99125,53708,443,0,6,0,56047,65000,24,24,14,100
99130,f86f1f80e26c4808830bb0aeb720b126,3389177692,168430135,167837954,37,44401,-73510,99130,58304,22,0,6,0,2687,65000,24,24,14,100
99136,f86f1f80e26c4808830bb0aeb720b126,168430113,3753293698,167779842,38,46420,99119,99119,443,58754,0,6,0,65000,24560,24,24,100,14
99138,f86f1f80e26c4808830bb0aeb720b126,3743140878,168430132,167837954,47,56884,-93320,99138,49313,80,0,6,0,38794,65000,24,24,14,100
99144,f86f1f80e26c4808830bb0aeb720b126,3252642931,168430160,167837954,6516,7819375,-90053,99144,54983,22,0,6,0,60924,65000,24,24,14,100
99150,f86f1f80e26c4808830bb0aeb720b126,168430156,3117405735,167774722,2663,3196632,99130,99130,80,56134,0,6,0,65000,43278,24,24,100,14
99151,f86f1f80e26c4808830bb0aeb720b126,3115411485,168430171,167837954,5217,6261239,-74040,99151,57987,80,0,6,0,48675,65000,24,24,14,100
99157,f86f1f80e26c4808830bb0aeb720b126,2572838684,168430175,167837954,474,568905,-83880,99157,61547,80,0,6,0,13476,65000,24,24,14,100
99165,f86f1f80e26c4808830bb0aeb720b126,1123941549,168430176,167837954,1801,2161417,-75239,99165,55897,22,0,6,0,23473,65000,24,24,14,100
99168,f86f1f80e26c4808830bb0aeb720b126,3130521357,168430176,167837954,76,91483,-96980,99168,56445,443,0,6,0,14754,65000,24,24,14,100
99172,f86f1f80e26c4808830bb0aeb720b126,168430109,1170416396,167779842,591,710339,99154,99154,443,55314,0,6,0,65000,23274,24,24,100,14
99180,f86f1f80e26c4808830bb0aeb720b126,3241503095,168430147,167837954,23,28114,-46803,99180,55111,443,0,6,0,34968,65000,24,24,14,100
99182,f86f1f80e26c4808830bb0aeb720b126,2682172636,168430098,167837954,73,88478,-63052,99182,56486,22,0,6,0,26395,65000,24,24,14,100
99189,f86f1f80e26c4808830bb0aeb720b126,1547684332,168430131,167837954,71,85612,-98652,99189,49656,80,0,6,0,25227,65000,24,24,14,100
99191,f86f1f80e26c4808830bb0aeb720b126,2807980018,168430106,167837954,78,94018,-91402,99191,56151,443,0,6,0,30549,65000,24,24,14,100
99196,f86f1f80e26c4808830bb0aeb720b126,168430103,84403499,167772162,872,1047348,99179,99179,80,53698,0,6,0,65000,6805,24,24,100,14
99204,f86f1f80e26c4808830bb0aeb720b126,3494350855,168430091,167837954,6775,8131034,-55496,99204,60306,443,0,6,0,17306,65000,24,24,14,100
99209,f86f1f80e26c4808830bb0aeb720b126,762855707,168430136,167837954,49,59424,-71944,99209,56056,443,0,6,0,18328,65000,24,24,14,100
99212,f86f1f80e26c4808830bb0aeb720b126,1740369060,168430116,167837954,71,85253,-65444,99212,55510,80,0,6,0,4800,65000,24,24,14,100
99217,f86f1f80e26c4808830bb0aeb720b126,168430118,3348546372,167777282,1996,2395549,99201,99201,22,56603,0,6,0,65000,4155,24,24,100,14
99224,f86f1f80e26c4808830bb0aeb720b126,168430154,1729534409,167777282,65,78544,99204,99204,80,55148,0,6,0,65000,9600,24,24,100,14
99228,f86f1f80e26c4808830bb0aeb720b126,168430174,1539141944,167777282,4157,4988733,99212,99212,22,53889,0,6,0,65000,42399,24,24,100,14
99233,f86f1f80e26c4808830bb0aeb720b126,168430116,3410948056,167772162,22,27483,99215,99215,80,58404,0,6,0,65000,7671,24,24,100,14
99237,f86f1f80e26c4808830bb0aeb720b126,168430156,3629135851,167782402,2495,2995091,99217,99217,80,57835,0,6,0,65000,36327,24,24,100,14
99243,f86f1f80e26c4808830bb0aeb720b126,168430114,1540231576,167774722,6028,7234516,99225,99225,80,51119,0,6,0,65000,13259,24,24,100,14
100003,f86f1f80e26c4808830bb0aeb720b126,168430094,1750747941,167777282,5341,6409917,99985,99985,443,52266,0,6,0,65000,16625,24,24,100,14
100009,f86f1f80e26c4808830bb0aeb720b126,1540129819,168430143,167837954,6398,7678259,-71604,100009,62205,80,0,6,0,47513,65000,24,24,14,100
100010,f86f1f80e26c4808830bb0aeb720b126,3000069967,168430172,167837954,3501,4201979,-85985,100010,56563,443,0,6,0,8595,65000,24,24,14,100
100017,f86f1f80e26c4808830bb0aeb720b126,2065537403,168430117,167837954,36,43483,-68433,100017,53823,80,0,6,0,45899,65000,24,24,14,100
100023,f86f1f80e26c4808830bb0aeb720b126,168430136,1333449140,167782402,3666,4399903,100007,100007,22,59684,0,6,0,65000,12772,24,24,100,14
100025,f86f1f80e26c4808830bb0aeb720b126,168430127,2344514458,167772162,7644,9173730,100009,100009,443,58600,0,6,0,65000,54600,24,24,100,14
100031,f86f1f80e26c4808830bb0aeb720b126,3409383313,168430091,167837954,50,60779,-64595,100031,56733,443,0,6,0,1221,65000,24,24,14,100
100038,f86f1f80e26c4808830bb0aeb720b126,168430167,3357626999,167779842,6197,7437121,100020,100020,22,58347,0,6,0,65000,52275,24,24,100,14
100041,f86f1f80e26c4808830bb0aeb720b126,168430136,2557109988,167777282,68,82320,100026,100026,80,62486,0,6,0,65000,2018,24,24,100,14
100047,f86f1f80e26c4808830bb0aeb720b126,3323369815,168430161,167837954,52,62871,-51721,100047,59906,443,0,6,0,33058,65000,24,24,14,100
100049,f86f1f80e26c4808830bb0aeb720b126,168430139,2928235682,167772162,5500,6600217,100034,100034,443,61630,0,6,0,65000,15250,24,24,100,14
100057,f86f1f80e26c4808830bb0aeb720b126,1750753538,168430172,167837954,16,19993,-56851,100057,55600,80,0,6,0,16625,65000,24,24,14,100
100062,f86f1f80e26c4808830bb0aeb720b126,1076621360,168430161,167837954,35,43045,-57585,100062,50035,80,0,6,0,2773,65000,24,24,14,100
100064,f86f1f80e26c4808830bb0aeb720b126,168430111,3494832076,167777282,1673,2008320,100044,100044,443,54833,0,6,0,65000,26137,24,24,100,14
100072,f86f1f80e26c4808830bb0aeb720b126,1733632720,168430095,167837954,41,49934,-45082,100072,58653,443,0,6,0,29119,65000,24,24,14,100
100074,f86f1f80e26c4808830bb0aeb720b126,168430095,1839611692,167772162,7235,8683054,100057,100057,80,49588,0,6,0,65000,35566,24,24,100,14
100081,f86f1f80e26c4808830bb0aeb720b126,168430149,2179187863,167777282,2905,3486234,100061,100061,22,59747,0,6,0,65000,21859,24,24,100,14
100086,f86f1f80e26c4808830bb0aeb720b126,1154858880,168430107,167837954,64,77751,-54102,100086,63943,80,0,6,0,6389,65000,24,24,14,100
100088,f86f1f80e26c4808830bb0aeb720b126,2613561538,168430143,167837954,4615,5539082,-91615,100088,58286,80,0,6,0,40923,65000,24,24,14,100
100094,f86f1f80e26c4808830bb0aeb720b126,3434009641,168430174,167837954,43,51957,-65235,100094,50508,22,0,6,0,852,65000,24,24,14,100
100102,f86f1f80e26c4808830bb0aeb720b126,1740958514,168430111,167837954,52,62821,-60420,100102,55318,443,0,6,0,55492,65000,24,24,14,100
100104,f86f1f80e26c4808830bb0aeb720b126,168430106,1937741037,167772162,7329,8795182,100087,100087,443,51248,0,6,0,65000,24342,24,24,100,14
100109,f86f1f80e26c4808830bb0aeb720b126,168430138,401301232,167772162,7511,9014195,100093,100093,80,57247,0,6,0,65000,29742,24,24,100,14
100115,f86f1f80e26c4808830bb0aeb720b126,168430136,2179188522,167777282,60,72864,100098,100098,80,57371,0,6,0,65000,21859,24,24,100,14
100121,f86f1f80e26c4808830bb0aeb720b126,1434820242,168430124,167837954,17,21189,-89757,100121,52404,443,0,6,0,39074,65000,24,24,14,100
100122,f86f1f80e26c4808830bb0aeb720b126,3407631775,168430150,167837954,207,248686,-54379,100122,50546,80,0,6,0,17477,65000,24,24,14,100
100130,f86f1f80e26c4808830bb0aeb720b126,168430160,209193903,167777282,1803,2164234,100114,100114,443,55194,0,6,0,65000,4466,24,24,100,14
100136,f86f1f80e26c4808830bb0aeb720b126,3410332509,168430167,167837954,12,14907,-80232,100136,53001,80,0,6,0,3462,65000,24,24,14,100
100140,f86f1f80e26c4808830bb0aeb720b126,3234061421,168430123,167837954,1751,2101505,-76909,100140,51905,443,0,6,0,17054,65000,24,24,14,100
100143,f86f1f80e26c4808830bb0aeb720b126,168430160,3202203730,167782402,5710,6853101,100124,100124,22,53654,0,6,0,65000,11664,24,24,100,14
100147,f86f1f80e26c4808830bb0aeb720b126,168430147,3227989905,167782402,7809,9370916,100127,100127,80,51294,0,6,0,65000,16920,24,24,100,14
100151,f86f1f80e26c4808830bb0aeb720b126,3207017618,168430100,167837954,55,66871,-45065,100151,52359,80,0,6,0,4230,65000,24,24,14,100
100161,f86f1f80e26c4808830bb0aeb720b126,1757584671,168430098,167837954,14,17119,-78411,100161,61103,443,0,6,0,14956,65000,24,24,14,100
100164,f86f1f80e26c4808830bb0aeb720b126,168430162,1991239840,167777282,7350,8820746,100146,100146,443,52021,0,6,0,65000,23969,24,24,100,14
100170,f86f1f80e26c4808830bb0aeb720b126,409781833,168430114,167837954,8256,9907724,-83556,100170,57478,80,0,6,0,6327,65000,24,24,14,100
100172,f86f1f80e26c4808830bb0aeb720b126,168430149,2028119265,167779842,3443,4132390,100156,100156,80,55644,0,6,0,65000,56047,24,24,100,14
100177,f86f1f80e26c4808830bb0aeb720b126,1248960426,168430118,167837954,50,60478,-84027,100177,56210,22,0,6,0,46796,65000,24,24,14,100
100183,f86f1f80e26c4808830bb0aeb720b126,168430171,3360446494,167772162,5954,7145406,100166,100166,443,65517,0,6,0,65000,7438,24,24,100,14
100190,f86f1f80e26c4808830bb0aeb720b126,1320337183,168430146,167837954,21,25741,-53854,100190,56141,80,0,6,0,9121,65000,24,24,14,100
100193,f86f1f80e26c4808830bb0aeb720b126,168430169,3397930779,167779842,3721,4465724,100176,100176,80,60449,0,6,0,65000,40217,24,24,100,14
100199,f86f1f80e26c4808830bb0aeb720b126,168430161,3277701446,167779842,2684,3221392,100182,100182,80,52964,0,6,0,65000,44338,24,24,100,14
100204,f86f1f80e26c4808830bb0aeb720b126,168430090,852400934,167779842,6275,7530274,100187,100187,22,60033,0,6,0,65000,33652,24,24,100,14
100209,f86f1f80e26c4808830bb0aeb720b126,168430128,636970886,167774722,3686,4423491,100193,100193,80,54962,0,6,0,65000,43260,24,24,100,14
100212,f86f1f80e26c4808830bb0aeb720b126,168430167,1729623547,167774722,789,947412,100196,100196,22,65471,0,6,0,65000,58545,24,24,100,14
100215,f86f1f80e26c4808830bb0aeb720b126,1024010047,168430136,167837954,25,31124,-77126,100215,52455,80,0,6,0,23944,65000,24,24,14,100
100220,f86f1f80e26c4808830bb0aeb720b126,168430141,2956614621,167777282,75,91108,100204,100204,22,65466,0,6,0,65000,36236,24,24,100,14
100225,f86f1f80e26c4808830bb0aeb720b126,2966291969,168430146,167837954,17,21593,-73191,100225,55443,22,0,6,0,1267,65000,24,24,14,100
100230,f86f1f80e26c4808830bb0aeb720b126,3425993551,168430104,167837954,56,67636,-83714,100230,50136,22,0,6,0,6059,65000,24,24,14,100
100236,f86f1f80e26c4808830bb0aeb720b126,1845017036,168430135,167837954,28,33921,-53730,100236,63380,443,0,6,0,15868,65000,24,24,14,100
100240,f86f1f80e26c4808830bb0aeb720b126,168430092,3085623421,167774722,1304,1565050,100224,100224,80,52467,0,6,0,65000,56040,24,24,100,14
101002,f86f1f80e26c4808830bb0aeb720b126,168430098,3629561495,167774722,8287,9944686,100983,100983,443,53165,0,6,0,65000,11191,24,24,100,14
101008,f86f1f80e26c4808830bb0aeb720b126,168430157,2586518215,167772162,6160,7393038,100990,100990,22,49649,0,6,0,65000,44297,24,24,100,14
101012,f86f1f80e26c4808830bb0aeb720b126,2793095767,168430177,167837954,55,66127,-60056,101012,54031,22,0,6,0,13506,65000,24,24,14,100
101016,f86f1f80e26c4808830bb0aeb720b126,168430148,1733632466,167772162,3563,4276345,100996,100996,22,50808,0,6,0,65000,29119,24,24,100,14
101023,f86f1f80e26c4808830bb0aeb720b126,168430151,3653636351,167777282,3074,3688981,101003,101003,443,62695,0,6,0,65000,34141,24,24,100,14
101027,f86f1f80e26c4808830bb0aeb720b126,168430121,2539687940,167779842,2684,3221835,101007,101007,80,62950,0,6,0,65000,8217,24,24,100,14
101033,f86f1f80e26c4808830bb0aeb720b126,168430138,623785256,167777282,1421,1705613,101017,101017,80,60130,0,6,0,65000,24739,24,24,100,14
101034,f86f1f80e26c4808830bb0aeb720b126,168430109,3438162515,167774722,8319,9983447,101018,101018,443,60729,0,6,0,65000,11227,24,24,100,14
101044,f86f1f80e26c4808830bb0aeb720b126,168430154,2429851055,167779842,3329,3995073,101024,101024,443,57665,0,6,0,65000,11939,24,24,100,14
101045,f86f1f80e26c4808830bb0aeb720b126,168430090,96266400,167782402,2060,2472328,101026,101026,443,57588,0,6,0,65000,49981,24,24,100,14
101050,f86f1f80e26c4808830bb0aeb720b126,168430133,764265786,167782402,730,877028,101030,101030,22,63733,0,6,0,65000,49505,24,24,100,14
101057,f86f1f80e26c4808830bb0aeb720b126,3635804194,168430132,167837954,1188,1425976,-79466,101057,60168,443,0,6,0,32641,65000,24,24,14,100
101060,f86f1f80e26c4808830bb0aeb720b126,168430104,3357627068,167779842,4313,5176406,101040,101040,443,49754,0,6,0,65000,52275,24,24,100,14
101068,f86f1f80e26c4808830bb0aeb720b126,168430119,1080958512,167779842,5650,6780151,101049,101049,80,61399,0,6,0,65000,8047,24,24,100,14
101068,f86f1f80e26c4808830bb0aeb720b126,3412964769,168430099,167837954,18,22603,-44930,101068,55543,443,0,6,0,9500,65000,24,24,14,100
101074,f86f1f80e26c4808830bb0aeb720b126,168430094,1533806040,167782402,7484,8981240,101054,101054,443,49760,0,6,0,65000,62041,24,24,100,14
101080,f86f1f80e26c4808830bb0aeb720b126,1539319168,168430134,167837954,75,90175,-97550,101080,49388,443,0,6,0,39704,65000,24,24,14,100
101087,f86f1f80e26c4808830bb0aeb720b126,168430140,3048117173,167772162,1020,1224415,101069,101069,22,61736,0,6,0,65000,52308,24,24,100,14
101092,f86f1f80e26c4808830bb0aeb720b126,168430138,1360764431,167782402,2159,2590939,101074,101074,22,64374,0,6,0,65000,28860,24,24,100,14
101095,f86f1f80e26c4808830bb0aeb720b126,1080958285,168430162,167837954,70,84670,-79928,101095,60032,22,0,6,0,8047,65000,24,24,14,100
101101,f86f1f80e26c4808830bb0aeb720b126,168430099,2380582868,167777282,2284,2741085,101086,101086,22,53651,0,6,0,65000,44022,24,24,100,14
101104,f86f1f80e26c4808830bb0aeb720b126,763921866,168430136,167837954,24,29017,-45283,101104,51332,443,0,6,0,61241,65000,24,24,14,100
101110,f86f1f80e26c4808830bb0aeb720b126,1248974852,168430131,167837954,25,30424,-93204,101110,52840,22,0,6,0,27501,65000,24,24,14,100
101113,f86f1f80e26c4808830bb0aeb720b126,3184250950,168430105,167837954,64,77065,-83079,101113,61992,443,0,6,0,22884,65000,24,24,14,100
101119,f86f1f80e26c4808830bb0aeb720b126,2734539475,168430157,167837954,13,16494,-70349,101119,61622,22,0,6,0,21705,65000,24,24,14,100
101125,f86f1f80e26c4808830bb0aeb720b126,1542339165,168430177,167837954,41,49432,-94650,101125,64293,443,0,6,0,52106,65000,24,24,14,100
101130,f86f1f80e26c4808830bb0aeb720b126,168430090,3380815253,167779842,3404,4085369,101110,101110,80,49163,0,6,0,65000,61464,24,24,100,14
101136,f86f1f80e26c4808830bb0aeb720b126,168430134,736193009,167772162,8330,9996739,101120,101120,80,61567,0,6,0,65000,38478,24,24,100,14
101138,f86f1f80e26c4808830bb0aeb720b126,168430154,736193320,167772162,685,822286,101123,101123,80,59494,0,6,0,65000,38478,24,24,100,14
101143,f86f1f80e26c4808830bb0aeb720b126,168430120,2426594639,167782402,2885,3462164,101124,101124,22,51415,0,6,0,65000,10849,24,24,100,14
101150,f86f1f80e26c4808830bb0aeb720b126,168430133,304293865,167782402,557,668503,101131,101131,80,56340,0,6,0,65000,16509,24,24,100,14
101153,f86f1f80e26c4808830bb0aeb720b126,168430172,1145336667,167782402,2719,3262946,101136,101136,80,61518,0,6,0,65000,32385,24,24,100,14
101159,f86f1f80e26c4808830bb0aeb720b126,417558625,168430091,167837954,19,23686,-97202,101159,50859,80,0,6,0,33363,65000,24,24,14,100
101166,f86f1f80e26c4808830bb0aeb720b126,168430111,1743366056,167779842,3145,3774605,101146,101146,22,59854,0,6,0,65000,9263,24,24,100,14
101170,f86f1f80e26c4808830bb0aeb720b126,168430116,3159046054,167777282,4794,5752976,101155,101155,22,62066,0,6,0,65000,48209,24,24,100,14
101171,f86f1f80e26c4808830bb0aeb720b126,3392020581,168430175,167837954,17,21423,-61014,101171,63600,443,0,6,0,24413,65000,24,24,14,100
101178,f86f1f80e26c4808830bb0aeb720b126,168430153,3117563638,167774722,4354,5225462,101160,101160,443,59485,0,6,0,65000,48146,24,24,100,14
101183,f86f1f80e26c4808830bb0aeb720b126,168430161,1255963610,167772162,2579,3095124,101166,101166,22,60721,0,6,0,65000,17307,24,24,100,14
101186,f86f1f80e26c4808830bb0aeb720b126,168430141,623786879,167777282,4464,5357206,101166,101166,22,59688,0,6,0,65000,24739,24,24,100,14
101194,f86f1f80e26c4808830bb0aeb720b126,1123941705,168430157,167837954,53,64035,-77620,101194,63058,80,0,6,0,23473,65000,24,24,14,100
101196,f86f1f80e26c4808830bb0aeb720b126,168430131,1740368843,167774722,16,20356,101180,101180,22,63089,0,6,0,65000,4800,24,24,100,14
